Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
57608at7215,Dana\GF20722,Dsim\GD23008,Dyak\GE16648,LOC108019009,LOC108163965,LOC117142007,Dsec\GM16723,120458303,mRpL10
57628at7215,LOC6500521,Dsim\GD20591,Dyak\GE24540,LOC108019281,LOC108153881,LOC117143551,Dsec\GM26033,120451050,SP149
57630at7215,Dana\GF22128,Dsim\GD24198,Dyak\GE16660,LOC108015200,LOC108150827,LOC117146490,Dsec\GM19112,120456378,Dmel\CG42259
57633at7215,LOC6500220,Dsim\GD18225,Dyak\GE10726,LOC108005016,LOC108156256,LOC117145906,LOC6619680,120454646,Cad96Cb
57669at7215,Dana\GF21883,Dsim\GD22338,Dyak\GE10347,LOC108021072,LOC108162259,LOC117151079,Dsec\GM12287,120450450,ppk18
57679at7215,Dana\GF18871,Dsim\GD21359,Dyak\GE23773,LOC108014830,LOC108154900,LOC117144650,Dsec\GM16365,120451344,Gp93
57681at7215,Dana\GF23816,Dsim\GD12846,Dyak\GE20254,LOC108013295,LOC108153119,LOC117140709,Dsec\GM24796,120449392,OXA1L
57695at7215,Dana\GF19089,Dsim\GD27872,Dyak\GE16135,LOC108006518,LOC108161142,LOC117148718,Dsec\GM17582,120456864,jub
57700at7215,Dana\GF23587,Dsim\GD14356,Dyak\GE21882,LOC108012577,LOC108151550,LOC117139896,Dsec\GM25326,120449803,CG11560;Dmel\CG11560
57715at7215,Dana\GF10144,Dsim\GD12959,Dyak\GE21279,LOC108012603,LOC108153538,LOC117141888,Dsec\GM24912,120448889,Dmel\CG13312
57717at7215,Dana\GF10809,Dsim\GD12332,Dyak\Chmp1,LOC108015539,LOC108151639,LOC117141131,Dsec\GM14926,120449550,Chmp1
57733at7215,Dana\GF21797,Dsim\GD16059,Dyak\GE15448,LOC108015066,LOC108163342,LOC117146868,Dsec\GM11362,120456653,CG18429
57746at7215,Dana\GF21359,Dsim\GD15498,Dyak\GE15300,LOC108011208,LOC108156521,LOC117146514,Dsec\GM22625,120456163,Hlc
57760at7215,Dana\GF15707,Dsim\GD23315,Dyak\GE11282,LOC108021225,LOC108161966,LOC117139309,Dsec\GM18511,120444510,CG3792
57768at7215,Dana\GF18579,Dsim\GD21373,Dyak\GE23788,LOC108015685,LOC108157701,LOC117142666,Dsec\GM16382,120453963,beat-VI
57773at7215,Dana\GF23969,Dsim\GD13878,Dyak\GE21483,LOC108014465,LOC108151068,LOC117139247,Dsec\GM14695,120449235,CHMP2B
57809at7215,Dana\GF12103,Dsim\GD25204,Dyak\GE13720,LOC108009312,LOC108159068,LOC117135488,Dsec\GM15727,120445023,CG10500;CG30394
57813at7215,Ras85D,Ras85D,Ras85D,LOC108017493,LOC108154114,LOC117142428;Ras85D,Ras85D,120453689,Ras85D
57815at7215,Dana\GF17774,Dsim\GD20807,Dyak\GE24789,LOC108006990,LOC108157793,LOC117145562,Dsec\GM26271,120453314,CG8861;Dmel\CG8861
57837at7215,LOC6499572,Dsim\GD21240,Dyak\GE23625,LOC108015522,LOC108156822,LOC117143794,Dsec\GM10271,120452680,SppL
57858at7215,Dana\GF14626,Dsim\GD22430,Dyak\GE11109,LOC108021558,LOC108162783,LOC117150552,Dsec\GM13127,120455733,Snx6
57884at7215,Dana\GF15370,Dsim\GD24088,Dyak\GE12772,LOC108018500,LOC108161938,LOC117138658,LOC6614436,120444509,AspRS-m
57910at7215,Dana\GF22765,Dsim\GD23612,Dyak\GE18851,LOC108013464,LOC108164048,LOC117150463,Dsec\GM17521,120458287,Cpr30B
57934at7215,Dana\GF14859,Dsim\GD22993,Dyak\GE16494,LOC108004968,LOC108163534,LOC117147083,Dsec\GM16704,120458112,net
57944at7215,LOC6504618,Dsim\GD16362,Dyak\GE16942,LOC108016740,LOC108152129,LOC117147036,LOC6616156,120455535,trol
57952at7215,Dana\GF16177,Dsim\GD20696,Dyak\GE24660,LOC108012121,LOC108155606,LOC117144756,Dsec\GM26143,120454380,Dmel\CG6574
58007at7215,Dana\GF24127,Dsim\GD12181,Dyak\GE22741,LOC108013070,LOC108152048,LOC117138988,Dsec\GM22209,120447950,ZnT77C
58011at7215,Dana\GF18238,Dsim\GD18181,Dyak\GE10677,LOC108019978,LOC108156348,LOC117144389,Dsec\GM10228,120452802,CG4743
58019at7215,Dana\GF24447,Dsim\GD13602,Dyak\GE21138,LOC108013346,LOC108152907,LOC117140922,LOC6610292,120448568,CG9137;Dmel\CG32333
58022at7215,Dana\GF14258,Dsim\GD23925,Dyak\GE18683,LOC108021003,LOC108163795,LOC117142508,Dsec\GM15233,120458701,BG:DS00941.3;CG16865
58037at7215,Dana\GF17782,Dsim\GD21574,Dyak\GE10939,LOC108010780,LOC108156236,LOC117144597,Dsec\GM12939,120453638,gskt
58038at7215,Dana\GF12564,Dsim\GD10133,Dyak\GE22763,LOC108019852,LOC108160131,LOC117137399,Dsec\GM20659,120458668,ana2
5808at7215,Dana\GF14376,Dsim\GD23321,Dyak\GE11338,LOC108005615,LOC108162224,LOC117140016,Dsec\GM18528,120458435,CG5828;Dmel\CG5828
58093at7215,Dana\GF16526,Dsim\GD20299,Dyak\GE26324,LOC108007359,LOC108156461,LOC117142410,Dsec\GM15446,120454757,Sulf1
58123at7215,Dana\GF16972,Dsim\GD18509,Dyak\GE25846,LOC108010941,LOC108157731,LOC117145570,Dsec\GM23700,120453563,mAChR-B
58144at7215,Dana\GF12212,Dsim\GD11552,Dyak\GE12154,LOC108009939,LOC108158355,LOC117137229,LOC6615277,120446083,Dmel\CG9313
58147at7215,Dana\GF15265,Dsim\GD22421,Dyak\GE11055,LOC108005421,LOC108161780,LOC117138039,Dsec\GM13067,120458615,Dmel\CG7810
58150at7215,Dana\GF16616,Dsim\GD20635,Dyak\GE10085,LOC108019474,LOC108155570,LOC117145657,LOC6606771,120454240,prd1
58170at7215,Dana\GF16576,Dsim\GD18589,Dyak\GE25923,LOC108011550,LOC108155209,LOC117143391,Dsec\GM23779,120454219,Dmel\CG11983
58175at7215,Dana\GF17138,Dsim\GD20740,Dyak\GE24710,LOC108013911,LOC108156774,LOC117143223,Dsec\GM26191,120454454,Dmel\CG12811
58187at7215,Dana\GF15158,Dsim\GD23065,Dyak\GE17276,LOC108007569,LOC108162993,LOC117135243,Dsec\GM16785,120444143,ast
58203at7215,Dana\GF15156,Dsim\GD21651,Dyak\GE13001,LOC108006100,LOC108162668,LOC117149192,Dsec\GM23275,120457757,E2f2
58213at7215,Dana\GF18676,Dsim\GD18249,Dyak\GE10755,118877684,LOC108155328,LOC117142272,Dsec\GM23443,120452640,ssh
58270at7215,Dana\GF23668,Dsim\GD22573,Dyak\GE18438,LOC108021663,LOC108163320,LOC117150244,Dsec\GM17935,120458153,Dmel\CG9536
58280at7215,Dana\GF10083,Dsim\GD13503,Dyak\GE20989,LOC108012878,LOC108151380,LOC117140523,Dsec\GM14246,120449512,Dmel\CG13907
58284at7215,Dana\GF14523,Dsim\GD21953,Dyak\GE19401,LOC108011747,LOC108164030,LOC117150685,Dsec\GM14336,120450738,sna
58290at7215,iHog,Dsim\GD22528,iHog,LOC108011683,LOC108163461,LOC117143787,iHog,120458013,ihog
58293at7215,soti,soti,soti,LOC108017468,LOC108154334,LOC117143626,soti,120454146,soti
58305at7215,Dana\GF14307,Dsim\GD23359,Dyak\STIP,LOC108021706,LOC108163598,LOC117148817,Dsec\STIP,120458261,sip1
58310at7215,LOC6503411,Dsim\GD18295,Dyak\GE10802,LOC108020642,LOC108156862,LOC117145488,Dsec\GM23489,120453348,Dmel\CG17784
58323at7215,Dana\GF10505,Dsim\GD12444,Dyak\GE22191,LOC108006669,LOC108152885,LOC117140385,Dsec\GM24369,120447784,Dbp73D
58324at7215,Dana\GF15993,Dsim\GD24871,Dyak\GE15838,LOC108015195,LOC108165050,LOC117148491,Dsec\GM22954,120457048,Hs3st-B
58351at7215,Dana\GF14974,Dsim\GD21940,Dyak\GE19388,LOC108005483,LOC108163415,LOC117138364,Dsec\GM14187,120458107,Ku80
58355at7215,Dana\GF20207,Dsim\GD16009,Dyak\GE17335,LOC108021788,LOC108158394,LOC117147922,LOC6617600,120455518,Ork1
58358at7215,Dana\GF22660,Dsim\GD17303,Dyak\GE17618,LOC108005392,LOC108160038,LOC117147723,Dsec\GM13463,120456619,TwdlY
58364at7215,Dana\GF15954,Dsim\GD15589,Dyak\GE17403,LOC108015194,LOC108157237,LOC117148062,Dsec\GM22755,120456481,Dmel\CG7992
58386at7215,Dana\GF22489,Dsim\GD16890,Dyak\GE15774,LOC108019107,LOC108159070,LOC117146577,LOC6619788,120457116,CG1632;SPH198
58389at7215,Dana\GF18868,Dsim\GD21356,Dyak\RpL4,LOC108017506,LOC108155094,LOC117145529,LOC6618727,120453419,RpL4
58400at7215,Dana\GF22511,Dsim\GD15644,Dyak\GE15535,LOC108010427,LOC108162839,LOC117146716,Dsec\GM22821,120455238,por
58402at7215,Dana\GF22411,Dsim\GD15631,Dyak\GE15520,LOC108010435,LOC108165112,LOC117148452,Dsec\GM22808,120455594,BcDNA:RE41194
58405at7215,LOC6497491,Dsim\tim,Dyak\tim,LOC108019388,LOC108162818,LOC117149239,LOC6613246,120449314,tim
58406at7215,Dana\GF12274,Dsim\GD15432,Dyak\GE11769,LOC108009657,LOC108158421,LOC117138564,Dsec\GM21674,120444975,Dmel\CG15701
58407at7215,Dana\GF11551,Dsim\hyd,Dyak\hyd,LOC108010587,LOC108154071,LOC117143642,LOC6607060,120454427,hyd
5842at7215,Dana\GF18845,Dsim\GD18515,Dyak\GE25851,LOC108018475,LOC108156989,LOC117144638,LOC6607308,120452796,Arl8
58458at7215,Dana\GF16354,Dsim\GD19823,Dyak\GE10167,LOC108014381,LOC108156686,LOC117142735,Dsec\GM10842,120452254,CG10979;Dmel\CG10979
5846at7215,Dana\GF25102,Dsim\GD14061,Dyak\GE20716,LOC108013188,LOC108153296,LOC117139088,Dsec\GM25027,120448523,DHS;Dmel\CG8005
58474at7215,Dana\GF11541,Dsim\GD24916,Dyak\GE11412,LOC108010248,LOC108160331,LOC117138061,Dsec\GM11788,120445166,Reg-5
58498at7215,Dana\GF21109,Dsim\GD27302,Dyak\GE17691,LOC108016864,LOC108154855,LOC117148420,Dsec\GM22860,120455026,Spt7
58532at7215,Dana\GF17785,Dsim\GD21578,Dyak\GE10942,LOC108010847,LOC108155750,LOC117143153,Dsec\GM12942,120452692,Gprk2
58535at7215,Dana\GF15099,Dsim\GD21864,Dyak\GE13129,LOC108021421,LOC108163137,LOC117150960,Dsec\GM17123,120444473,GCS2beta
58560at7215,Dana\GF15826,Dsim\GD23732,Dyak\GE18488,LOC108010703,LOC108161652,LOC117136544,Dsec\GM18738,120453862,Dmel\CG17127
58561at7215,Dana\GF18773,Dsim\GD18269,Dyak\GE10774,LOC108011533,LOC108154769,LOC117143983,Dsec\GM23462,120454404,lili
58570at7215,Dana\GF22469,Dsim\GD16346,Dyak\GE16910,LOC108019217,LOC108163800,LOC117146524,Dsec\GM18845,120456531,rst
58584at7215,LOC6498536,Dsim\GD23643,Dyak\GE18884,LOC108021412,LOC108162592,LOC117150531,LOC6611892,120445079,CG4709;Dmel\CG4709
58595at7215,Dana\GF11080,Dsim\GD25950,Dyak\GE13069,LOC108009517,LOC108159481,LOC117137157,Dsec\GM20488,120445930,LTV1
5860at7215,Dana\GF22059,Dsim\GD16459,Dyak\GE16567,LOC108014923;LOC108015322,LOC108152074,LOC117146353,LOC6615906,120457206,Rbf
58621at7215,Dana\GF21035,Dsim\GD27696,Dyak\Scamp,LOC108005470,LOC108162819,LOC117147659,Dsec\GM19558,120456395,Scamp
58694at7215,Dana\GF14825,Dsim\GD22941,Dyak\GE15931,LOC108021352,LOC108162770,LOC117141900,Dsec\GM16645,120455757,Saf6
5869at7215,Dana\GF21039,Dsim\GD15802,Dyak\GE16050,LOC108005180,LOC108165165,LOC117148481,Dsec\GM21202,120457036,CG9164
58735at7215,Dana\GF17159,Dsim\GD18990,Dyak\GE24273,LOC108004917,LOC108154312,LOC117143618,Dsec\GM24200,120454312,Gyc88E;Mf
58736at7215,Dana\GF18100,Dsim\GD20156,Dyak\GE25183,LOC108005695;LOC108014693,LOC108154987,LOC117142612,Dsec\GM18690,120451314,dind
58772at7215,Dana\GF22609,Dsim\GD24489,Dyak\GE15587,LOC108016698,LOC108165302,LOC117147266,Dsec\GM13310,120455857,ppk23
58811at7215,Sur-8,Dsim\GD20236,Sur-8,LOC108020823,LOC108155174,LOC117144184,LOC6616762,120452756,Sur-8
58814at7215,Dana\GF19245,Dsim\GD15612,Dyak\GE15484,LOC108011226,LOC108153261,LOC117148216,LOC6614925,120457100,Dmel\CG7326
58816at7215,Dana\GF10273,Dsim\GD14947,Dyak\GE19739;Dyak\GE23260,LOC108012303,LOC108150839,LOC117140642,Dsec\GM22353,120449926,Cpr78Cb
5881at7215,Dana\GF23200,Dsim\GD20058,Dyak\GE25065,118877957,LOC108155171,LOC117144857,Dsec\GM23185,120453290,BcDNA:RH34302
58841at7215,Dana\GF10584,Dsim\GD14228,Dyak\GE21731,LOC108013531,LOC108151999,LOC117140376,Dsec\GM25197,120447963,Dronc
58858at7215,Dana\GF10164,Dsim\GD12985,Dyak\GE21303,LOC108013565,LOC108152567,LOC117139736,LOC6604882,120449362,CG6915
58879at7215,Dana\GF14846,Dsim\GD21832,Dyak\GE12730,LOC108021174,LOC108163490,LOC117141061,Dsec\GM17088,120445098,bsf
58895at7215,Dana\GF21450,Dsim\sc,Dyak\sc,LOC108016700,LOC108164882,LOC117148289,Dsec\GM19062,120456276,sc
58909at7215,Dana\GF16802,Dsim\E(spl),Dyak\GE23650,LOC108014067;LOC108020697,LOC108157492,LOC117143264,Dsec\GM10301,120452187,E(spl)m8-HLH
58921at7215,Dana\GF22938,Dsim\GD27342,Dyak\GE10473,LOC108014791,LOC108154733,LOC117145732,Dsec\GM12260,120454563,Dmel\CG14511
58939at7215,Dana\GF21303,Dsim\GD16878,Dyak\GE15760,LOC108018916,LOC108153395,LOC117148331,Dsec\GM11226,120456194,CG2116;Dmel\CG2116
5893at7215,Dana\GF19101,Dsim\GD16077,Dyak\GE17405,LOC108015341,LOC108153085,LOC117148221,LOC6619786,120456305,su(r)
58948at7215,Dana\GF16706,Dsim\GD20354,Dyak\GE26381,LOC108006405,LOC108155093,LOC117145546,Dsec\GM25776,120451249,CG34404;Dmel\CG34404
58964at7215,Dana\GF22993,Dsim\Sry-delta,Dyak\GE10853,LOC108019306,LOC108156416,LOC117142354,Dsec\GM12855,120453591,Sry-delta
58967at7215,Dana\GF13872,Dsim\GD22805,Dyak\GE15035,LOC108005530,LOC108161720,LOC117138189,Dsec\GM18200,120448127,Taf10b
58981at7215,Dana\GF17120,Dsim\GD19243,Dyak\GE25554,LOC108014887,LOC108155712,LOC117144698,Dsec\GM17884,120451666,CG7706;Dmel\CG7706
58986at7215,Dana\GF24475,Dsim\GD12203,Dyak\GE22947,LOC108011426;LOC108014589,LOC108151581,LOC117141540,Dsec\GM22232,120448352,FRG1
59023at7215,Dana\GF14874,Dsim\GD22943,Dyak\GE15953,LOC108021007,LOC108163584,LOC117150198,Dsec\GM16647,120455138,Eaat2
59042at7215,Dana\GF24912,Dsim\GD13679,Dyak\GE20313,108012426,LOC108153151,LOC117141453,LOC6610473,120449390,MsR2
59046at7215,Dana\GF22990,Dsim\GD18525,Dyak\GE25858,LOC108006080,LOC108155932,LOC117142863,LOC6607300,120454196,mtg
59054at7215,Dana\GF10896,Dsim\GD13121,Dyak\GE20478,LOC108013491,LOC108151698,LOC117141973,Dsec\GM13834,120448709,ndl
59088at7215,Dana\GF22884,Dsim\GD17753,Dyak\GE10451,LOC108010736,LOC108156393,LOC117143028,Dsec\GM12240,120451096,Trc8
5909at7215,Dana\GF14884,Dsim\GD23962,Dyak\GE19032,LOC108006110,LOC108161676,LOC117149287,LOC6611268,120458221,Pgant35A;Pgant35A-RA
59127at7215,Dana\GF23807,Dsim\GD12833,Dyak\GE20245,LOC108014088,LOC108153264,LOC117139869,Dsec\GM24782,120449541,CG6316
59147at7215,Dana\GF21415,Dsim\GD17371,Dyak\GE17694,LOC108016791,LOC108157528,LOC117148651,Dsec\GM22862,120455025,Dmel\CG6769
59170at7215,Dana\GF15473,Dsim\GD21732,Dyak\GE12626,LOC108021550,LOC108160165,LOC117145026,Dsec\GM16984,120446017,fs(2)ltoPP43
59239at7215,Dana\GF16817,Dsim\GD19687,Dyak\GE25362,LOC108011649,LOC108156898,LOC117143843,Dsec\GM10711,120452332,Syt14
59241at7215,Dana\GF12234,Dsim\GD10265,Dyak\GE24103,LOC108018153,LOC117187904,LOC117138382,Dsec\GM20803,120453014,cos
59279at7215,Dana\GF24159,Dsim\GD14600,Dyak\GE19525,LOC108007480,LOC108152013,LOC117139961,Dsec\GM25591,120448242,elg1
59293at7215,Dana\GF15360,Dsim\GD24080,Dyak\Mhc,LOC108014236,LOC108163265,LOC117135128,LOC6614425,120445172,Mhc
59322at7215,Dana\GF19006,Dsim\GD24415,Dyak\GE14560,118878660,LOC108164398,LOC117146327,Dsec\GM26811,120454887,bt
59328at7215,Dana\GF20384,Dsim\GD16788,Dyak\GE16735,LOC108004574,LOC108165351,LOC117147289,Dsec\GM12469,120456917,Dmel\CG14445
59334at7215,Dana\GF12381,Dsim\GD10598;Dsim\GD15379,Dyak\GE19225;Dyak\GE19226,LOC108019861,LOC108160462,LOC117135922,LOC6608231,120444745,BcDNA:GH05582
59341at7215,Dana\GF12371,Dsim\GD10583,Dyak\GE19215,LOC108019889,LOC108160116,LOC117136738,Dsec\GM21051,120451315,Gle1
59346at7215,Dana\GF15026,Dsim\GD23036,Dyak\GE16946,LOC108021292,LOC108162764,LOC117150679,Dsec\GM16755,120458040,Pph13
59353at7215,Dana\GF20638,Dsim\GD23016,Dyak\GE16736,LOC108020911,LOC108163765,LOC117139455,LOC6621105,120451350,Pi3K21B
59415at7215,Dana\GF10097,Dsim\GD13810,Dyak\GE21410,LOC108011873,LOC108153389,LOC117141411,Dsec\GM14622,120450239,BcDNA:GH06302;CG14989
59474at7215,Dana\GF18714,Dsim\GD15127,Dyak\GE10568,LOC108020147,LOC108156720,LOC117144906,Dsec\GM10111,120452084,bigmax
59475at7215,Dana\GF16262,Dsim\GD21038,Dyak\GE10395,LOC108011902,LOC108154675,LOC117142589,Dsec\GM26531,120450969,Dmel\CG10375
59550at7215,Dana\GF17655,Dsim\GD19915,Dyak\GE24907,LOC108004997,LOC108157601,LOC117143795,Dsec\GM10936,120454117,Fer1
59577at7215,Dana\GF19982,Dsim\GD17243,Dyak\GE17223,LOC108018934,LOC117186324,LOC117147888,LOC6619980,120456573,mRpS30
59580at7215,Dana\GF17556,Dsim\GD21193,Dyak\GE23579,LOC108007928,LOC108154963,LOC117142984,LOC6619688,120450732,Nup358
59610at7215,Dana\GF20298,Dsim\GD27751,Dyak\GE15913,LOC108004599,LOC108153349,LOC117146636,Dsec\GM11461,120455128,Dmel\CG15201
59634at7215,LOC6502736,Dsim\GD23171,Dyak\GE18171,LOC108008532,LOC108164202,LOC117150831,LOC6613132,120443969,Gr23a
5965at7215,Dana\GF24990,Dsim\GD12732,Dyak\GE20131,LOC108013359,LOC108152781,LOC117140532,Dsec\GM24668,120449145,Sms
59673at7215,Dana\GF14167,Dsim\GD23413,Dyak\GE13912,LOC108021104,LOC108162845,LOC117135183,Dsec\GM18633,120448793,CG13764;CG9545
59683at7215,Dana\GF21136,Dsim\GD29022,Dyak\GE17531,LOC108021816,LOC108164761,LOC117146973,Dsec\GM17473,120454948,unc-119
59694at7215,Dana\GF14527,Dsim\GD21959,Dyak\GE19405,LOC108011953,LOC108161575,LOC117147184,Dsec\GM14390,120452229,Dmel\CG15258
59703at7215,Dana\GF17089,Dsim\GD29091,Dyak\GE24667,LOC108010914,LOC108154313,LOC117143866,LOC116801747,120451621,Dmel\CG42633
59732at7215,Dana\GF15999,Dsim\GD15593,Dyak\GE15466,LOC108015059,LOC108165139,LOC117148469,Dsec\GM22758,120456829,CG14195;Dmel\CG14195
59755at7215,Dana\GF23542,Dsim\GD13962,Dyak\GE21569,LOC108013141,LOC108151697,LOC117141976,Dsec\GM14790,120448713,MCU
59776at7215,Dana\GF16242,Dsim\GD21132,Dyak\GE23517,LOC108011490,LOC108154775,LOC117144411,Dsec\GM26629,120454407,Dmel\CG34150
59782at7215,Dana\GF24824,Dsim\GD13638,Dyak\GE21178,LOC108013526,LOC108151541,LOC117142116,Dsec\GM14436,120450424,Dmel\CG7974
59784at7215,KATNA1,KATNA1,KATNA1,LOC108006950,LOC108155257,LOC117143284,KATNA1,120451959,Kat60
59810at7215,Dana\GF11929,Dsim\GD27351,Dyak\GE12162,LOC108009767,LOC108158858,LOC117136305,LOC6615293,120445044,Cht8
59816at7215,Dana\GF23367,Dsim\GD21457,Dyak\GE23876,LOC108015444,LOC108156102,LOC117145619,Dsec\GM12812,120451222,Kul
59832at7215,Dana\GF17925,Dsim\GD20271,Dyak\GE26132,LOC108015679,LOC108156304,LOC117144423,Dsec\GM15412,120451203,modSP
59849at7215,Dana\GF22129,Dsim\GD16543,Dyak\GE16661,LOC108015198,LOC108153609,LOC117146476,Dsec\GM19113,120456373,EG:103E12.2
59872at7215,Dana\GF24643,Dsim\GD22725,Dyak\GE14789,LOC108006120,LOC108162663,LOC117135469,Dsec\GM18117,120456627,CG31957;Dmel\CG31957
59895at7215,Dana\GF14556,Dsim\GD21691,Dyak\GE12582,LOC108021023,LOC108163218,LOC117143030,Dsec\GM23317,120447060,brun;bru-RA
59914at7215,Dana\GF19377,Dsim\GD17059,Dyak\GE16490,LOC108005185,LOC108152131,LOC117148067,Dsec\GM13250,120456739,Lsm12a
59931at7215,Dana\GF20358,Dsim\GD16827,Dyak\GE15695;Dyak\GE29135,LOC108016624,LOC108162780,LOC117147971,Dsec\GM17499,120456734,CG32736;Dmel\CG42308
59944at7215,Dana\GF19615,Dsim\GD15754,Dyak\GE15976,LOC108006289,LOC108164662,LOC117146700,Dsec\GM13407,120455376,Dmel\CG9921
59972at7215,Dana\GF14163,Dsim\GD22670,Dyak\GE18709,LOC108021224,LOC108163780,LOC117139302,Dsec\GM18050,120444502,Dmel\CG8892
59983at7215,Dana\GF21457,Dsim\GD26912,Dyak\GE16233,LOC108016933,LOC108164579,LOC117147025,Dsec\GM19195,120457396,Unc-76
59987at7215,Dana\GF24073,Dsim\GD13516,Dyak\GE21004,LOC108013305,LOC108152282,LOC117139930,Dsec\GM14259,120449819,Vti1a
60019at7215,Dana\GF26462,Dsim\GD29539,Dyak\GE27329,LOC108005887,LOC108152066,LOC117141673,LOC116801063,120448622,lark
60026at7215,Dana\GF15307,Dsim\GD22873,Dyak\GE15227,LOC108019234,LOC108162423,LOC117150950,LOC6620613,120458924,tho2
60029at7215,Dana\GF14474,Dsim\GD22536,Dyak\GE18397,LOC108021096,LOC108161909,LOC117148762,Dsec\GM13771,120444041,BEST:GH23590
60038at7215,Dana\GF15298,Dsim\GD22864,Dyak\GE15198,LOC108008045,LOC108162071,LOC117150328,Dsec\GM18255,120454933,daed
60039at7215,Dana\GF17313,Dsim\GD19492,Dyak\GE25803,LOC108017115,NOC3 protein homolog,LOC117144232,Dsec\GM10495,120452489,NOC3 protein homolog
60043at7215,Dana\GF11200,Dsim\GD10483,Dyak\GE19128,LOC108018208,LOC108158113,LOC117135505,Dsec\GM20957,120454809,Dmel\CG11127
60050at7215,Dana\GF18433,Dsim\GD20825,Dyak\GE24803,LOC108011555,LOC108155207,LOC117143389,LOC6607165,120454215,tgo
60051at7215,Dana\GF22496,Dsim\GD24887,Dyak\GE17918,LOC108015229,LOC108164563,LOC117146741,Dsec\GM23075,120456021,Dmel\CG1486
60056at7215,Dana\GF24215,Dsim\GD13774,Dyak\GE21371,LOC108011799,LOC108151630,LOC117141057,Dsec\GM14581,120449782,AAF47782;CG10359
60094at7215,Dana\GF10341,Dsim\GD16972,Dyak\GE17829,LOC108015382,LOC108163829,LOC117147701,Dsec\GM11406,120456314,Dmel\CG2972
60136at7215,Dana\GF22597,Dsim\GD17141,Dyak\GE17101,LOC108013673,LOC108155072,LOC117148730,Dsec\GM17631,120456852,Nna1
60142at7215,Dana\GF13184,Dsim\GD10491,Dyak\GE19133,LOC108017919;LOC108017921,LOC108158092,LOC117136648,LOC6608018,120450642,Corin
60144at7215,Dana\GF13223,Dsim\GD25440,Dyak\GE13961,LOC108008619,LOC108160950,LOC117136856,Dsec\GM19949,120446576,Dmel\CG18635
60152at7215,Dana\GF14656,Dsim\GD22737,Dyak\GE14817,LOC108020964,LOC108161618,LOC117151003,Dsec\GM18130,120458926,Dmel\CG3513
60183at7215,Dana\GF10444,Dsim\GD17597,Dyak\GE20535,LOC108011447,LOC108152672,LOC117139947,Dsec\GM13896,120448599,Bre1
60221at7215,Dana\GF18741,Dsim\GD18356,Dyak\GE23927,LOC108007842,LOC108154678,LOC117145078,Dsec\GM23542,120453083,SdhD
60222at7215,Dana\GF13704,Dsim\GD10976,Dyak\GE12553,LOC108019559,LOC108159254,LOC117137211,Dsec\GM21479,120446069,link
60228at7215,Dana\GF14850,Dsim\GD21836,Dyak\GE12735,LOC108011868,LOC108161513,LOC117146338,Dsec\GM17092,120445548,p24
60252at7215,Dana\GF12138,Dsim\GD27015,Dyak\GE28235,LOC108008598,LOC108159733,LOC117138403,LOC6609748,120447003,MED9
60253at7215,Dana\GF24635,Dsim\GD12087,Dyak\GE22295,LOC108015871,LOC108153456,LOC117140577,Dsec\GM22110,120449259,Syn1
6025at7215,Las,Dsim\GD12187,Las1,LOC108005794,LOC108151373,LOC117139208,Las,120450443,Las
60302at7215,Dana\GF18746,Dsim\GD18361,Dyak\GE23932,LOC108007835,LOC108156514,LOC117145320,Dsec\GM23547,120453551,nau
60325at7215,Dana\GF17182,Dsim\GD19886,Dyak\GE24876,LOC108015989,LOC108155595,TAF1,Dsec\GM10907,120454457,Taf1
60349at7215,Dana\GF23936,Dsim\GD14671,Dyak\GE19881,LOC108020005,LOC108151599,LOC117140995,Dsec\GM25664,120448613,sina
60351at7215,Dana\GF18183,Dsim\GD18566,Dyak\GE25898,LOC108007973,LOC108155022,LOC117142219,Dsec\GM23755,120454574,CG11760;Dmel\CG11760
60399at7215,Dana\GF21670,Dsim\GD22068,Dyak\GE11688,LOC108021233,LOC108163368,LOC117136715,LOC6617852,120451575,Nnp-1
603at7215,Dana\GF21273,Dsim\GD24427,Dyak\GE15271,LOC108005088,LOC108159018,LOC117147916,LOC6620333,120457374,wap
60434at7215,Dana\GF18674,Dsim\GD18247,Dyak\GE10750,LOC108006612,LOC108155955,LOC117143208,Dsec\GM17763,120451823,EMC6
60457at7215,Dana\GF20092,Dsim\GD13616,Dyak\GE21151,LOC108012744,LOC108165448,LOC117140326,LOC6610318,120448898,Dmel\CG32320
60463at7215,Dana\GF14227,Dsim\GD22192,Dyak\GE12988,LOC108011174,LOC108161636,LOC117150585,Dsec\GM11145,120458920,Dmel\CG14921
60481at7215,Dana\GF20431,Dsim\GD17048,Dyak\GE15664,LOC108005492,LOC108165128,LOC117146898,LOC6619908,120456650,m
60484at7215,Dana\GF14470,Dsim\GD22532,Dyak\GE18393,LOC108011695,LOC108162020,LOC117140812,Dsec\GM13736,120458793,nop5
60488at7215,Dana\GF18930,Dsim\GD19770,Dyak\GE25456,118878054,LOC108157320,LOC117145097,Dsec\GM10796,120451025,Dmel\CG1113
60516at7215,Dana\GF21382,Dsim\GD17085,Dyak\GE17022,LOC108005140,LOC108152347,LOC117148533,LOC6618581,120457140,Tomosyn
