Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
52999at7215,LOC6495184,LOC6735248,LOC6530956,LOC108010305,LOC108160856,LOC117137864,LOC6609926,LOC120446256,Dmel\CG10062
53030at7215,LOC6505729,LOC6727128,LOC6539893,LOC108013816,LOC108156790,LOC117144779,LOC6614292,LOC120452358,Dmel\CG2993
53065at7215,LOC6503103,LOC27208499,LOC6525070,LOC108004726,LOC108155262,LOC117147307,LOC6617628,LOC120457240,SrpRalpha
53070at7215,LOC6500013,LOC6728435,LOC6536749,LOC108019250,LOC108157303,LOC117142247,LOC6606737,LOC120451202,Spt3
53109at7215,LOC6503518,LOC6725618,LOC6526039,LOC108004769,LOC108165066,LOC117147905,LOC6617581,LOC120456832,Rph
53139at7215,LOC6493419,LOC6737616,LOC6533660,LOC108014599,LOC108153128,LOC117140144,LOC6605223,LOC120447849,Irbp18
53141at7215,LOC6494380,LOC6736164,LOC6532152,LOC108008304,LOC108160404,LOC117137814,LOC6618916,LOC120445457,Phk-3
53150at7215,LOC6498979,LOC6730220,LOC6538883,LOC108017223,LOC108156980,LOC117144309,LOC6612862,LOC120452799,UIP5
53157at7215,LOC6504072,LOC6725798,LOC6524531,LOC108005486,LOC108159057,LOC117148318,LOC6618593,LOC120456331,Agpat1
53194at7215,LOC6497397,LOC6731429,LOC6527644,LOC108011933,LOC108162700,LOC117150365,LOC6611607,LOC120458351,CCDC53
53204at7215,LOC6494796,LOC6735495,LOC6530690,LOC108008291,LOC108160522,LOC117137115,LOC6615310,LOC120445042,Xbp1
53224at7215,LOC6505412,LOC6731637,LOC6527864,LOC108018739,LOC108163111,LOC117145137,LOC6611818,LOC120447865,Oatp30B
53245at7215,LOC6499152,LOC6726889,LOC6537538,LOC108014372,LOC108156525,LOC117143023,LOC6614033,LOC120451111,CG42675
53290at7215,LOC6501180,LOC6730029,LOC6538073,LOC108014785,LOC108155272,LOC117142363,LOC6612675,LOC120453516,eEF1gamma
53318at7215,LOC6495518,LOC6735373,LOC6530815,LOC108009430,LOC108159439,LOC117135860,LOC6610061,LOC120445888,MED8-RA
5333at7215,LOC6505642,LOC6727982,LOC6537198,LOC108014479,LOC108155737,LOC117143270,LOC6606277,LOC120454340,Sra-1
53429at7215,LOC6501442,LOC6730116,LOC6537991,LOC108015501,LOC108156036,LOC117143341,LOC6612757,LOC120451304,Cad99C
53438at7215,LOC6499657,LOC6728523,LOC6536636,LOC108006001,LOC108162237,LOC117145330,LOC6606827,LOC120451366,CG5270
53441at7215,LOC6499013,LOC6730146,LOC6537969,LOC108015458,LOC108157485,LOC117143319,LOC6612784,LOC120453245,TkR99D
53462at7215,LOC26514509,27208841,LOC26535301,LOC108005425,LOC108152085,LOC117147236,LOC116802213,LOC120455611,rngo
53478at7215,LOC6505210,LOC6726281,LOC6525692,LOC108016974,LOC108164586,LOC117147617,LOC6618096,LOC120456068,stas
53496at7215,LOC6507386,LOC6734431,LOC6532240,LOC108013154,LOC108153368,LOC117140732,LOC6610189,LOC120449181,BORCS6
53498at7215,LOC6507534,LOC6736463,LOC6533529,LOC108013103,LOC108151563,LOC117141764,LOC6610463,LOC120450329,Dmel\CG2034
53501at7215,LOC6493832,LOC27206232,LOC6534032,LOC108013334,LOC108152829,LOC117141584,LOC6605598,LOC120448356,Dmel\CG10710
53533at7215,LOC6499236,LOC6729929,LOC6538173,LOC108015689,LOC108156582,LOC117142662,LOC6618764,LOC120451138,Ppn
53557at7215,LOC6504660,LOC6724902,LOC6524476,LOC108016934,LOC108164582,LOC117146559,LOC6616060,LOC120456386,CG3857
53566at7215,LOC6504880,LOC6724964,LOC6524395,LOC108016834,LOC108152909,LOC117147512,LOC6616160,LOC120455869,AANATL7
53587at7215,LOC6500806,LOC6729203,LOC6537853,LOC108011031,LOC108154319,LOC117142882,LOC6607543,LOC120452027,VhaAC39-2
53607at7215,LOC26513699,LOC6737260,LOC6532735,LOC108012714,LOC108151358,LOC117141200,LOC6604860,LOC120449574,DmelCpr66Ca
53690at7215,LOC6499227,LOC6729951,LOC6538147,LOC108007610,LOC108157750,LOC117143882,LOC6612604,LOC120452062,pgant13
53717at7215,LOC6493727,LOC6737393,LOC6532603,LOC108013611,LOC108153565,LOC117141409,LOC6604995,LOC120449297,GluRIB
53722at7215,LOC6499824,LOC6729330,LOC6538790,LOC108015772,LOC108154885,LOC117145952,LOC6607670,LOC120452628,Dmel\CG5986
53724at7215,LOC6493747,LOC6737066,LOC6533250,LOC108013288,LOC108152294,LOC117140749,LOC6611080,LOC120448026,CG10063
53745at7215,LOC6495247,LOC6733995,LOC6530286,LOC108008781,LOC108158273,LOC117136773,LOC6608663,LOC120446778,Tsp47F
53755at7215,LOC6497497,LOC27206517,LOC6527728,LOC108021625,LOC108163850,LOC117149758,LOC6611690,LOC120457470,Dmel\CG13398
53759at7215,LOC6505527,LOC27206409,LOC6538029,118877883,LOC108157190,LOC117142488,LOC6612718,LOC120450889,Dmel\CG7582
5376at7215,LOC6499349,LOC6727449,LOC6535692,LOC108013749,LOC108154983,LOC117144499,LOC6619070,LOC120452143,Dmel\CG31221
53808at7215,LOC6494978,LOC6735163,LOC6531042,LOC108019803,LOC108159356,LOC117135747,LOC6609839,LOC120444592,Sik3
53822at7215,LOC6502047,LOC6739911,LOC6523925,LOC108016587,LOC108151464,LOC117148048,LOC6615994,LOC120457350,EG:80H7.3
53824at7215,LOC6504715,LOC6724829,LOC6523865,LOC108015399,LOC108153524,LOC117146480,LOC6615927,LOC120456912,EG:BACR7A4.14
53856at7215,LOC6492982,LOC6739626,LOC6532714,LOC108012345,LOC108152564,LOC117141224,LOC6604880,LOC120447446,Unr
53864at7215,LOC6494506,LOC6734937,LOC6531260,LOC108008508,LOC108158389,LOC117137926,LOC6609626,LOC120446812,Klp54D
53874at7215,LOC6499747,LOC6729026,LOC6537666,LOC108011342;LOC108016196,LOC108155990,LOC117144464,LOC6607353,LOC120452979,BcDNA:LP07781
53897at7215,LOC6498063,LOC6730912,LOC6526767,LOC108021079,LOC108164058,LOC117150985,LOC6613282,LOC120446864,Shaw
53961at7215,LOC6499231,LOC6729942,LOC6538158,LOC108014761,LOC108155104,LOC117144574,LOC6618781,LOC120453623,Dmel\CG10011
53980at7215,LOC6507100,LOC6738156,Dyak\GE22842,LOC108011370,LOC108165275,LOC117141048,LOC6605785,LOC120448800,CG7973
53989at7215,LOC6507541,LOC6736481,LOC6533516,LOC108013607,LOC108153150,LOC117141447,LOC6610475,LOC120449421,MsR1
53996at7215,LOC6498956,LOC6727865,LOC6537080,LOC108014805,LOC108157129,LOC117145260,LOC6606155,LOC120453573,Dmel\CG8925
54019at7215,LOC6498294,LOC6733087,LOC6529205,LOC108021327,LOC108163161,LOC117138218,LOC6619304,LOC120445522,Ac3
54031at7215,LOC6499172,LOC6726933,LOC6537574,LOC108016047,LOC108153925,LOC117145033,LOC6614075,LOC120452230,Osi3
54038at7215,LOC6504529,LOC6726559,LOC6526131,LOC108015016,LOC108163834,LOC117146597,LOC6615177,LOC120455668,Dmel\CG1529
54046at7215,LOC6493129,LOC6739613,LOC6532859,LOC108011805,LOC108165300,LOC117140075,LOC6610673,LOC120449790,Gr63a
54072at7215,LOC6505256,LOC27208834,LOC6524648,LOC108013742,LOC108155109,LOC117146367,LOC6618448,LOC120456854,mus101
54087at7215,LOC6498143,LOC27209178,LOC6527645,LOC108011934,LOC108162701,LOC117137081,LOC6611608,LOC120458352,RpL36A
54094at7215,LOC6495087,LOC6733354,LOC6528411,LOC108018189,LOC108160290,LOC117138384,LOC6607983,LOC120450059,Gr43a
54103at7215,LOC6495110,LOC6735364,LOC6530823,LOC108008970,LOC108158402,LOC117137594,LOC6610053,LOC120444860,Dmel\CG34199
54107at7215,LOC6499409,LOC6728466,LOC6537388,LOC108019477,LOC108157124,LOC117144578,LOC6606768,LOC120451549,ClC-a
54135at7215,LOC6503677,LOC6725411,LOC6525362,LOC108019070,LOC108156916,LOC117148522,LOC6620157,LOC120456171,Upf2
54136at7215,LOC6505973,LOC6730233,LOC6538897,LOC108017262,LOC108155850,LOC117144954,LOC6612873,LOC120454076,PH4alphaMP
54139at7215,LOC6506839,LOC6736632,LOC6532818,LOC108007072,LOC108151434,LOC117139797,LOC6610629,LOC120448925,kst
54146at7215,LOC6506950,LOC6738446,LOC6534345,LOC108012540,LOC108150949,LOC117140135,LOC6606071,LOC120448412,Mip
54197at7215,LOC6496979,LOC6731700,LOC6527927,LOC108006633,LOC108162050,LOC117148663,LOC6611882,LOC120449775,TbCMF46
54199at7215,LOC6504582,LOC6726038,LOC6524844,LOC108018927,LOC108155462,LOC117147601,LOC6619936,LOC120455544,CG7872
54245at7215,LOC6507725,LOC6737229,LOC6533416,LOC108013091,LOC108165493,LOC117139176,LOC6604831,LOC120450077,Atg18a
54249at7215,LOC26515123,LOC6729831,LOC6538296,LOC108011708,LOC108157587,LOC117144942,LOC6617147,LOC120453721,Dmel\CG34293
54281at7215,LOC6493451,LOC6737512,LOC6533560,LOC108012254,LOC108153188,LOC117140410,LOC6605123,LOC120449142,bma
54298at7215,LOC6503680,LOC6725405,LOC6525370,LOC108004677,LOC108160071,LOC117148566,LOC6620266,LOC120456170,sws
54310at7215,LOC6503834,LOC6725364,LOC6525427,LOC108021818,LOC108151281,LOC117146968,LOC6618987,LOC120456921,CG9657
54317at7215,LOC6500489,LOC6726816,LOC6535415,LOC108016285,LOC108155263,LOC117142518,LOC6613953,LOC120450951,ksr
54351at7215,LOC6501654,LOC6729363,LOC6538759,LOC108004861;LOC108020632,LOC108154707,LOC117144544,LOC6607702,LOC120452985,Dmel\CG5515
54354at7215,LOC6503977,LOC6725402,LOC6525373,LOC108004652,LOC108153923,LOC117148565,LOC6620263,LOC120456166,Ubr3
54359at7215,LOC6503131,LOC6725620,LOC6526042,LOC108004750,LOC108159045,LOC117146406,LOC6617585,LOC120456130,BTBD9
54362at7215,LOC6507055,LOC6736274,LOC6532298,LOC108012624,LOC108152187,LOC117140199,LOC6610248,LOC120450046,mat
54364at7215,LOC6503329,LOC6730434,LOC6526280,LOC108014148,LOC108162584,LOC117135341,LOC6617229,LOC120454173,smo
54408at7215,LOC6504257,LOC6725738,LOC26535870,LOC108006298,LOC108156392,LOC117146675,LOC6620300,LOC120457125,cac
54413at7215,LOC6507638,LOC6737090,LOC6533273,LOC108005874,LOC108152086,LOC117142036,LOC6611104,LOC120447740,melt
54445at7215,LOC6494318,LOC6734033,LOC6530245,LOC108010291,LOC108159848,LOC117137286,LOC6608703,LOC120446600,Dmel\CG13197
54479at7215,LOC6499597,LOC6729709,LOC6538423,LOC108015824,LOC108155059,LOC117142360,LOC6617015,LOC120451010,gro
54498at7215,LOC6507094,LOC6736228,LOC6532255,LOC108013576,LOC108152025,LOC117139915,LOC6610203,LOC120449804,Rev1
54525at7215,LOC6503449,LOC6739769,LOC6538702,LOC108006402,LOC108157139,LOC117144881,LOC6607761,LOC120454301,Dmel\CG6607
54533at7215,LOC6504260,LOC6739887,LOC6525517,LOC108006330,LOC108164791,LOC117146938,LOC6620295,LOC120455911,pot
5453at7215,LOC6503907,LOC6730966,LOC6526825,LOC108021346,LOC108162411,LOC117142702,LOC6613344,LOC120458777,Elp3
54580at7215,LOC6503535,LOC6725306,LOC6524063,LOC108015337,LOC108164826,LOC117147245,LOC6612224,LOC120457044,LP06294.5prime
54583at7215,LOC6506007,LOC6730085,LOC6538019,LOC108007562,LOC108156107,LOC117145625,LOC6612727,LOC120453462,Pcd
54585at7215,LOC6503008,LOC6740074,LOC6525065,LOC108004724,LOC108153357,LOC117146635,LOC6617633,LOC120455126,Dmel\CG15202
54639at7215,LOC6501301,LOC6727254,LOC6535879,LOC108017192,LOC108157663,LOC117142732,LOC6620075,LOC120453690,Dmel\CG17278
54683at7215,LOC6503749,LOC27208731,LOC6525486,LOC108011111,LOC108154920,LOC117148192,LOC6612341,LOC120455425,Usp30
54716at7215,LOC6498785,LOC6726530,LOC6526099,LOC108015332,LOC108158976,LOC117146440,LOC6615141,LOC120455166,Tak1
54750at7215,LOC6496130,LOC6735666,LOC6530517,LOC108009088,LOC108159521,LOC117135907,LOC6615482,LOC120444309,CG6676
54791at7215,LOC6506566,LOC6738380,LOC6534410,LOC108006663,LOC108151673,LOC117139188,LOC6606007,LOC120447783,Nrt
54796at7215,LOC6505503,LOC6730433,LOC6526279,LOC108014164,LOC108162277,LOC117135342,LOC6617228,LOC120454194,anon-21Cb
5484at7215,LOC6507770,LOC6737457,LOC6532531,LOC108013332,LOC108152420,LOC117141020,LOC6605070,LOC120450608,LanB2
5487at7215,LOC6506379,LOC6737406,LOC6532585,LOC108012601,LOC108152992,LOC117141895,LOC6605011,LOC120447492,Hsp67Bc
54881at7215,LOC6502125,LOC6726322,LOC6525742,LOC108016732,LOC108153722,LOC117148135,LOC6614812,LOC120455758,Dmel\CG15373
54913at7215,LOC6497973,LOC6730528,LOC6526381,LOC108008483,LOC108162594,LOC117148918,LOC6617336,LOC120458664,Dmel\CG14339
54976at7215,LOC6493050,LOC6738972,LOC6534682,LOC108013099,LOC108153642,LOC117141541,LOC6616417,LOC120450634,Dmel\CG9389
54981at7215,LOC6497628,LOC6732645,LOC6529427,LOC108021407,LOC108162393,LOC117139667,LOC6614520,LOC120447228,rdo
55020at7215,LOC6507431,LOC6737775,LOC6533846,LOC108013455,LOC108152376,LOC117140157,LOC6605400,LOC120448739,DEF8
55067at7215,LOC6499956,LOC6728038,LOC6537253,LOC108007652,LOC108155983,LOC117143469,LOC6606333,LOC120451553,VhaPPA1-1
55076at7215,LOC6496983,LOC6739216,LOC6527583,LOC108018950,LOC108162227,LOC117138038,LOC6613445,LOC120444383,RpL37A
55086at7215,LOC6498376,LOC27207520,LOC26535642,LOC108021166,LOC108163087,LOC117137797,LOC116801012,LOC120457695,dLEM3
55151at7215,LOC6497854,LOC6730924,LOC6526780,LOC108021570,LOC108161704,LOC117135444,LOC6613295,LOC120456193,TTLL4B
55155at7215,LOC6495050,LOC6735430,LOC6530756,LOC108009854,LOC108158846,LOC117137632,LOC6610117,LOC120444415,galla-1
55182at7215,LOC6493499,LOC6737194,LOC6533380,LOC108006865,LOC108153093,LOC117139826,LOC6604795,LOC120450488,HP4
55186at7215,LOC6498964,LOC6728968,LOC6536179,LOC108006108,LOC108156947,LOC117142868,LOC6607304,LOC120454200,Dmel\CG9636
55191at7215,LOC6500006,LOC6729445,LOC6538680,118877847,LOC108156422,LOC117142837,LOC6607783,LOC120452899,CG13621
55193at7215,LOC6500112,LOC6727032,LOC6536104,LOC108017127,LOC108155031,LOC117142859,LOC6614189,LOC120451299,Ufl1
55194at7215,LOC6501575,LOC6730131,LOC6537977,LOC108015456,LOC108157620,LOC117143361,LOC6612772,LOC120451904,CG15518
55232at7215,LOC6493805,LOC6739087,LOC26535990,LOC108007770,LOC108150988,LOC117141352,LOC6616529,LOC120448641,Chs2
55258at7215,LOC6493329,LOC6736885,LOC6533069,LOC108012421,LOC108150914,LOC117139817,LOC6610884,LOC120449480,sinu
55261at7215,LOC6506840,LOC6736638,LOC6532821,LOC108007071,LOC108152848,LOC117140257,LOC6610632,LOC120448225,Dmel\CG12010
55277at7215,LOC6499008,LOC6730157,LOC6538817,LOC108015514,LOC108155393,LOC117144988,LOC6612796,LOC120453645,Dmel\CG7912
55299at7215,LOC6502978,LOC6725702,LOC6525551,LOC108005157,LOC108153051,LOC117148229,LOC6619901,LOC120456402,prtp
55302at7215,LOC6504381,LOC6726562,LOC6526134,LOC108015334,LOC108162242,LOC117147353,LOC6615180,LOC120456001,Mgstl
5534at7215,LOC6503831,LOC6730955,LOC6526815,LOC108019724,LOC108163396,LOC117146854,LOC6613334,LOC120449507,Tps1
55416at7215,LOC6497836,LOC6730942,LOC6526801,LOC108020739,LOC108161753,LOC117150697,LOC6613320,LOC120446774,ft
55439at7215,LOC6504663,LOC6724754,Dyak\EG:23E12.2,LOC108016794,LOC108150748,LOC117147844,LOC6620586,LOC120455198,RhoGAP1A
55448at7215,LOC6507224,LOC6738011,LOC6534074,LOC108012464,LOC108153272,LOC117142129,LOC6605639,LOC120450643,Dmel\CG6833
55479at7215,LOC6504619,LOC6724961,LOC6524400,LOC108016896,LOC108152265,LOC117146417,LOC6616153,LOC120455338,boi
55480at7215,LOC26514214,LOC27206534,LOC6526284,LOC108014175,LOC108162585,LOC117137988,LOC6617232,LOC120454437,Amnionless
55492at7215,LOC6504242,LOC6726194,LOC6525596,LOC108005126,LOC108151682,LOC117147805,LOC6618003,LOC120456490,RSG7
55506at7215,LOC6498602,LOC6731839,LOC6527139,LOC108021282,LOC108162740,LOC117145993,LOC6612012,LOC120447763,Grip75-RA
55555at7215,LOC6499232,LOC6729933,LOC6538167,LOC108014766,LOC108157096,LOC117144276,LOC6618771,LOC120450881,Noa36
55558at7215,LOC6494523,LOC6727221,LOC6535909,LOC108004816,LOC108154252,LOC117145701,LOC6620035,LOC120454127,mat1
55560at7215,LOC6494236,LOC6736015,LOC6531986,LOC108009158,LOC108158585,LOC117137749,LOC6613022,LOC120446794,enok
55575at7215,LOC6505686,LOC6728723,LOC6536433,LOC108010604,LOC108156550,LOC117146054,LOC6607038,LOC120452743,topi-RA
5558at7215,LOC6499091,LOC6729865,LOC6538245,LOC108019528,LOC108156649,LOC117142689,LOC6621686,LOC120451094,Mtl
55594at7215,LOC116654459,LOC120284208,LOC120320423,LOC108019164,LOC117186122,LOC117147349,LOC6620723,LOC120455017,eIF5
55616at7215,LOC6497867,LOC6732667,LOC6529568,LOC108007531,LOC108164196,LOC117150737,LOC6614541,LOC120446469,Dmel\CG5790
55628at7215,LOC6505488,LOC6731404,LOC6526895,LOC108019216,LOC108162374,LOC117150220,LOC6611584,LOC120458767,KIF26
55639at7215,LOC6505691,LOC6729456,LOC6538671,LOC108017306,LOC108155956,LOC117145453,LOC6607793,LOC120451146,asp-RA
55649at7215,LOC6507428,LOC6737077,LOC6533259,LOC108005893,LOC108153613,LOC117141010,LOC6611089,LOC120448572,Q9VS10
55665at7215,LOC6504054,LOC6739961,LOC6524376,LOC108015318,LOC108152391,LOC117148828,LOC6616179,LOC120456951,Spg7
55679at7215,LOC6503853,LOC6725319,LOC6524083,LOC108016773,LOC108153990,LOC117147146,LOC6612198,LOC120455504,nonC
55685at7215,LOC6503706,LOC6724866,LOC6540544,LOC108016582,LOC108165253,LOC117146426,LOC6615984,LOC120455288,Gr2a
55702at7215,LOC6500255,LOC6728630,LOC6536531,LOC108018744,LOC108157411,LOC117144605,LOC6606938,LOC120450988,Skeletor
55751at7215,LOC6505945,LOC27206384,LOC6538951,LOC108012151,LOC108156431,LOC117144027,LOC6612928,LOC120451884,Dmel\CG15549
55765at7215,LOC6506597,LOC6737219,LOC6533406,LOC108012849,LOC108151751,LOC117140591,LOC6604821,LOC120448369,Cds
55772at7215,LOC6495680,LOC6734108,LOC6530157,LOC108008700,LOC108159798,LOC117136531,LOC6608793,LOC120444646,Vha36-2
55804at7215,LOC6498430,LOC6732839,LOC6529733,LOC108021129,LOC108162568,LOC117151035,LOC6614709,LOC120445323,Dmel\CG10337
55819at7215,LOC6504230,LOC6731007,LOC6526871,LOC108021203,LOC108162035,LOC117147290,LOC6613388,LOC120458202,mRpS2
55849at7215,LOC26514320,LOC6739836,LOC6524888,LOC108019219,LOC117186230,LOC117146710,LOC6619985,LOC120455349,PGRP-LE
55857at7215,LOC6502470,LOC6732263,LOC6527557,LOC108021556,LOC108163159,LOC117139772,LOC6611206,LOC120458037,DNApol-gamma35
55860at7215,LOC6501469,LOC6729868,LOC6538241,LOC108019534,LOC108157637,LOC117145155,LOC6618697,LOC120453015,Mlc1
55875at7215,LOC6497400,LOC6732499,LOC6528930,LOC108004918,LOC108161891,LOC117149967,LOC6613681,LOC120445469,DS02740.8
55883at7215,LOC6500441,LOC6727053,LOC6536080,LOC108017142,LOC108155741,LOC117146093,LOC6614211,LOC120453451,Sas-4
55888at7215,LOC6505243,LOC27206657,LOC6525062,LOC108004752,LOC108158926,LOC117147387,LOC6617636,LOC120456261,Lint-1
55891at7215,LOC6493570,LOC6739021,LOC6534620,LOC108006898,LOC108153712,LOC117140113,LOC6616469,LOC120449378,Dmel\CG7173
55898at7215,LOC6493009,LOC6737371,LOC6532628,LOC108013058,LOC108153175,LOC117141545,LOC6604970,LOC120450472,CG5280-RA
55902at7215,LOC6503794,LOC6726301,LOC6525716,LOC108016609,LOC108154880,LOC117148799,LOC6614784,LOC120455104,Dmel\CG6398
5591at7215,LOC6503996,LOC6740019,LOC6525340,LOC108018949,LOC108164804,LOC117148346,LOC6620180,LOC120456223,GIIIspla2
55931at7215,LOC6500921,LOC6727719,LOC6537456,LOC108020786,LOC108155172,LOC117144182,LOC6616766,LOC120452754,lute
55938at7215,LOC6506226,LOC27207730,LOC6532614,LOC108012996,LOC108152029,LOC117140918,LOC6604985,LOC120450295,bol
5597at7215,LOC6507586,LOC27208847,LOC6529410,LOC108008525,LOC108161394,LOC117150689,LOC6613700,LOC120445121,jhamt
55984at7215,LOC6503443,LOC27208577,LOC6538714,LOC108020620,LOC108154464,LOC117145186,LOC6607749,LOC120452504,Dmel\CG13616
55at7215,LOC6498509,LOC6731222,LOC6527082,LOC108005911,LOC108162851,LOC117150861,LOC6613636,LOC120444006,Phf5a
56055at7215,LOC6507125,LOC6730427,LOC6526273,LOC108016756,LOC108163934,LOC117142101,LOC6617222,LOC120454234,Rpp30
56109at7215,LOC6497568,LOC27209444,LOC6528143,LOC108005279,LOC108161827,LOC117143817,LOC6613491,LOC120450538,Dmel\CG14015
56127at7215,LOC6507578,LOC6736427,LOC6532466,LOC108013440,LOC108153320,LOC117140962,LOC6610420,LOC120449287,Dmel\CG13937
56132at7215,LOC6493100,LOC6736556,LOC6533439,LOC108007171,LOC108151330,LOC117139633,LOC6610549,LOC120447803,CG32486
56143at7215,LOC6506456,LOC6739631,LOC6533624,LOC108013422,LOC108152831,LOC117141431,LOC6605184,LOC120449088,DmRH27
56189at7215,LOC6507679,LOC6736216,LOC6532205,LOC108012933,LOC108165592,LOC117141652,LOC6610152,LOC120450302,Dmel\CG34453
5619at7215,LOC6506632,LOC27209237,LOC6533111,LOC108011412,LOC108151755,LOC117141881,LOC6610923,LOC120447926,kri
56233at7215,LOC6493505,LOC6737125,LOC6533308,LOC108005896,LOC108152211,LOC117140348,LOC6611135,LOC120447563,Sec63
5623at7215,LOC6501867,LOC6726124,LOC6524955,LOC108006345,LOC108164729,LOC117146641,LOC6617920,LOC120455711,CalpC-RA
56244at7215,LOC6503454,LOC6728921,LOC6536229,118877651,LOC108155676,LOC117142842,LOC6607249,LOC120451857,Dmel\CG31460
56252at7215,LOC6504690,LOC27208855,LOC6526240,LOC108020466,LOC108152436,LOC117147656,LOC6620097,LOC120456150,Coa7
56265at7215,LOC6494574,LOC6733395,LOC6528447,LOC108017924,LOC108158124,LOC117136658,LOC6608020,LOC120450712,boca
56274at7215,LOC6498749,LOC27208335,LOC6525203,LOC108015287,LOC108161426,LOC117147394,LOC6614981,LOC120456866,Dmel\CG8034
56287at7215,LOC6507114,LOC6731317,LOC6526980,LOC108007709,LOC108162623,LOC117150223,LOC6611497,LOC120458480,Nuf2
56301at7215,LOC6505006,LOC6726282,LOC6525691,LOC108016894,LOC108162040,LOC117147040,LOC6618095,LOC120455561,X11L
5631at7215,LOC6501838,LOC6725535,LOC6525907,LOC108015243,LOC108161180,LOC117147824,LOC6620458,LOC120455143,Aladin
56322at7215,LOC6503774,LOC6733038,LOC6529249,LOC108014400,LOC108161795,LOC117150850,LOC6618240,LOC120457750,Nhe2
56347at7215,LOC6497273,LOC6739252,LOC6529798,LOC108004580,LOC108162005,LOC117150214,LOC6614777,LOC120444994,Taf13
56353at7215,LOC6501174,LOC6728473,LOC6537396,LOC108014725,LOC108155467,LOC117142659,LOC6606777,LOC120452012,CG14722
56362at7215,LOC6497459,LOC6731482,LOC6527699,LOC108008228,LOC108163549,LOC117142310,LOC6611661,LOC120458885,Dmel\CG14274
56373at7215,LOC6498874,LOC6739694,LOC6535356,LOC108005927,LOC108157613,LOC117144928,LOC6613893,LOC120451948,CT34440
56374at7215,LOC6498514,LOC6731035,LOC6527604,LOC108018561,LOC108161899,LOC117139225,LOC6613421,LOC120444425,Dmel\CG34126
56398at7215,LOC6497766,LOC6731255,LOC6527046,LOC108021586,LOC108164001,LOC117150520,LOC6611428,LOC120458224,AkhR
56416at7215,LOC6497918,LOC6732606,LOC6529467,LOC108013834,LOC108162026,LOC117146979,LOC6614479,LOC120444618,Dif
56423at7215,LOC6499415,LOC6728474,LOC6537397,LOC108007248,LOC108155466,LOC117143246,LOC6606778,LOC120451801,Blm
56435at7215,LOC6506701,LOC6730965,LOC6526824,LOC108021338,LOC108162413,LOC117142711,LOC6613343,LOC120458778,morgue
56448at7215,LOC6504751,LOC6731599,LOC6527826,LOC108005323,LOC108162974,LOC117150706,LOC6611780,LOC120458536,DIP-zeta
56474at7215,LOC6506611,LOC6736870,LOC6533054,LOC108013351,LOC108151477,LOC117139622,LOC6610871,LOC120448293,Cyt-c1
56489at7215,LOC6507661,LOC6736344,LOC6532375,LOC108012671,LOC108150829,LOC117140438,LOC6610328,LOC120448567,Naa30B
56519at7215,LOC6501466,LOC6729876,LOC6538233,LOC108013868,LOC108155276,LOC117145942,LOC6618705,LOC120453361,ALiX
